comment_text,likes,replies,Analysis_comments
"Denis sings better and screams better... Danny go back to harlet or be a country boy on what ever those horrlibe side projects was. Your to mainstream for Asking Alexandria, you hold them back.  I've liked every AA album a lot. then I herd The Black and it's the best album or maybe a tie with reckless and relentless.  BRING DENIS BACK",0,6,Neutral
where is Denis Stoff ?,0,1,Neutral
"honestly confused that this has so many dislikes, honestly this is VERY good. this next album might be my new favorite by them",0,1,Neutral
Dany Worsnop voltou pro AA? _,0,4,Neutral
Fave time of the day x,431,13,Neutral
"Your saying this is a long vlog aha have you seen zoes vlog they are nearly double but it good for you well done alfie, Loved the vlog tho XX",524,17,Neutral
I can't wait until Joe and Zoe do a Halloween video this year,235,2,Neutral
Am I the only one who misses Pippin?,516,37,Neutral
Hi Alfie I am writing this and ZOE HIT 12 MILLION SUBSCRIBERS But anyway awesome content and hope I meet you at Hello World My smile raises and I scream when I see the notification ILYSM I love you and Zoe soooooooooooooooooo much From H Xx,136,2,Neutral
"It almost my birthday, can I get a happy birthday? ",267,37,Neutral
"7.5k views and 1k likes, comment what it is now",52,15,Neutral
WHO ELSE IS IN LOVE WITH THE THEME OF THEIR WHOLE HOUSE  _も,15,0,Neutral
My car just made a pig noise _,13,0,Neutral
To anyone reading this I hope you have an amazing day and you are all beautiful in your own way,11,0,Neutral
Can't wait for this vlog xxx,12,0,Neutral
Hi Alfie and Zoe just wanted to say .nLove you guys.nHave a great day to whoever is reading this.,28,1,Neutral
Am I the only one who always wants to comment something on alfie's vlogs but I am never creative enough to come up with something... #lbw squad,20,0,Neutral
Me : Is it weird that I like cold toast? nFamily_ : stares at menMe : ...   Nah,7,0,Neutral
#LBW SQUAD  Notifications turned on _わ_ Love your vlogs and also you and Zoe ,7,0,Neutral
Wow. I acc early for once xox,6,0,Neutral
LBW gang xxx who else likes there own comments because no one else wil xxxxxxx,5,0,Neutral
I love your choice of shirts Suits you so much.,21,4,Neutral
"Admit I have to eat dinner now and I can't watch it until after, I'm so sad",13,0,Neutral
NOTIFICATION SQUAD WHERE YA AT_わわ_,14,0,Neutral
It weird because like at 8:15 this morning we was like asleep of getting ready and Alfie was vlogging and we didn even know,22,1,Neutral
Love these vlogs. I live for them.,3,0,Neutral
I love you Alf x,4,0,Neutral
Notification squad where u at nnLove u alfie would love a shoutout,4,0,Neutral
"Love you Alfie, keep up the good work Your awesome",4,0,Neutral
omg I've never been this early,3,0,Neutral
ALLFFIIEE _,3,0,Neutral
LBW SQUAD,4,0,Neutral
LBW Squadddddd,4,0,Neutral
Hellooooo _,3,0,Neutral
Love you Alfie,3,0,Neutral
#LBW,4,0,Neutral
Sooo tired as it late here in Australia. Liked the video but Il watch it at a decent hour tomorrow. Night  ,8,0,Neutral
Lbw squad :) long vlogs are the best :))))),8,0,Neutral
You've got to run to the notification  #LBW #NotificationSquad ,8,0,Neutral
I enjoy these vlogs I rlly do  they brighton my deyes literally _猴_,5,0,Neutral
lbw squad where yll attt?? _わ_,7,0,Neutral
"LOVE YOU ALF, ALSO WHENNNNNN WILL YOU AND ZOE HAVE A CHILD, ITS GOING TO BE THE PERFECT FAMILY",12,1,Neutral
Love how long this vlog is aswell ,0,0,Neutral
#LBW 5pm is the best,0,0,Neutral
YAY A NEW VIDEO FINALLY nnMUCH LOVE FROM PHOENIX ARIZONA ,0,0,Neutral
Notifications and like before watching squad absolutely love yours and zoe's videos... always look forward to watching them at the end of the day,0,0,Neutral
Who's here rn?????,0,0,Neutral
I love your videos _ゐ_,0,0,Neutral
Every YouTuber is posting some important video like is this the end of the world?,0,0,Neutral
LBW squaaaaaaaaaaaaddd_.....How you doin...hope you have had a lovely day...Love ya Alfie.._,2,0,Neutral
Early squad where you at ????,1,0,Neutral
I have just begain and i love ittt,2,0,Neutral
I am ill at the moment and this vlog cheered me up thanks  x,2,0,Neutral
It is currently 2:21 AM and I'm watching this,1,0,Neutral
Great video bro we all love the videos,1,0,Neutral
LBW SQUAD Love you Alf_も_,0,0,Neutral
I thought i wZ,0,0,Neutral
LBW ,0,0,Neutral
131 comment,0,0,Neutral
,0,0,Neutral
NOTIF SQUAD ,0,0,Neutral
Yasss,0,0,Neutral
Yasss,0,0,Neutral
LBW SQUAD_,0,0,Neutral
Lbw squad,0,0,Neutral
Earlyyyyyyy,0,0,Neutral
#lbwsquad_わ_ /notification squad _わわわわ,0,0,Neutral
LYssssm and wowzies im early and im sick.....,0,0,Neutral
Notifications squad _わ_,0,0,Neutral
2 minutes WHOOP WHOOP_,0,0,Neutral
lbw squad is fire,0,0,Neutral
:),0,0,Neutral
FINALLLLY,0,0,Neutral
Smile,0,0,Neutral
Omg notification squad ,0,0,Neutral
#LBWSQUAD,0,0,Neutral
LBW Squad always,0,0,Neutral
LBW SQUAD ,0,0,Neutral
NOTIFICATION SQUAD,0,0,Neutral
yo,2,0,Neutral
Luv u alfie,1,0,Neutral
Hiii Alfie,2,0,Neutral
LBW SQUAD,2,0,Neutral
HELLO,1,0,Neutral
#LBW,2,0,Neutral
Notification SquadnLBW Squad,1,0,Neutral
Early _わわ_,2,0,Neutral
lbw squad popinn_わわわ_,2,0,Neutral
I LOVE ALFIES VLOGS SO MUCH _,1,0,Neutral
Lbw squaddddddd _わわわ_,2,0,Neutral
2 minutes ago YAAAY love it LBW squad right here <3,1,0,Neutral
Nothing better ,1,0,Neutral
Love u Alfie,2,0,Neutral
138th comment,2,0,Neutral
Hello PB subscribers,2,0,Neutral
#LBWsquad ,5,0,Neutral
The title enticed me,3,0,Neutral
FIRST also keep up the good work alfie/Alfred,0,0,Neutral
All that Halloween stuff in the corner at the start,1,0,Neutral
Like before watching squad,0,0,Neutral
Early,0,0,Neutral
Lbw ,2,0,Neutral
luv u alf xx ,2,0,Neutral
303 comment ;) _わわわわわわわ_,1,0,Neutral
Please make a how I make my Persian rice video ,30,0,Neutral
"Hahahah If you're not singing while driving, then why do you have a freakin car _ぃ_ぃ_ぃ",24,0,Neutral
"Currently going through a tough time and not having the best week, but your good vibes literally radiated through this video and made me smile. Thank you _わ_",10,0,Neutral
I think your father is a bit late on that DNA test haha,10,0,Neutral
Omg it was so wonderful seeing how excited you were,14,0,Neutral
If you don't do that in the car then why the frick are you driving?  YES,10,0,Neutral
Could not stop laughing at your face mask Reminded me of the scene in Mrs Doubtfire where her face is covered in cake and it just PLONKS into the man's cup _,23,0,Neutral
"Not a bad life, Amelia.  Not bad at all",4,0,Neutral
Sorry but...that eye make up is not flattering at all.,51,5,Neutral
The RICE_,3,0,Neutral
Notification squad ,3,0,Neutral
I love how she did your brows.,3,0,Neutral
I love the Dior tour,4,0,Neutral
Love the car karaoke ,3,0,Neutral
Wow where did you get that picture of the peonies? I LOVE IT,6,1,Neutral
What are konkers (sp)?,0,0,Neutral
17:19 Fanny Bourdette in the background ,0,0,Neutral
Your awesome _わ_,0,0,Neutral
What conker? Chestnut?,0,0,Neutral
apparently they dont test on animals but arnt vegan?,0,0,Neutral
Girl the dior chateau was a dream ,0,0,Neutral
Amelia you look amazing darlingCharlotte is just such a sweetheart I'm sure you where on cloud9 best wishes from Ireland ,0,0,Neutral
I love that black Chanel at the salon you had. Updated bag collection please?,0,0,Neutral
I feel so happy to see that you are happy Amelia,0,0,Neutral
"19 kilos is nothing  that suitcase weighs like 18 on its own  So beautiful, but so heavy. I bought the (not as pretty) lightweight version because I could barely pick that one up ",0,0,Neutral
You looked SO pretty in that but dress at Dior....<3,0,0,Neutral
This was such a good video. It's always a treat to see Duke & Dior's house is fantastic. Thanks,0,0,Neutral
Dior's house looked divine What an adventure <3,0,0,Neutral
"LMAO at your face mask at the beginning every time you jump cut, it just keeps sagging lower and lower. Legit burst out laughing at 2:33 xoxo",0,0,Neutral
Love Charlotte can you please post the link to the coat you are wearing whilst walking Duke? the one above isn't working. Thanks,0,0,Neutral
What's a conca?? A chestnut???,0,0,Neutral
You make me feel so energetic . You are always cheerful,0,0,Neutral
You're living a fairytale right now. So happy for you I hope it lasts forever. nLiterally goals _も_,0,0,Neutral
Okay love your hair color 10x more now. I liked it before but now...it's perfect,0,0,Neutral
If she is Charlotte  u r Amelia  u r really  one of best  make  up  bloggers  ,0,0,Neutral
"So exciting, thank you for sharing. PLEASE can you share your 23andme DNA results? The results are always so interesting xx",0,0,Neutral
I don't know what happened with youtube but your video was not in my subscription box. Am I the only one?,0,0,Neutral
I 100% only started driving for the singing in the car,0,0,Neutral
the bit where you're talking about conkers with that mask on was so funny because you looked so crazy lololol,0,0,Neutral
I love your earrings Amelia Where did you get them?,0,0,Neutral
This is what living your dream looks like,0,0,Neutral
The food looked amazing please can you share the salad & rice recipes?,0,0,Neutral
"awesome video but seriously..all these 25 minutes ive been so distracted by your nails..WHAT NAIL COLOUR IS THAT?Looks gorgeous,love you",11,1,Neutral
Why always some judging people are here? They always tell her wht to do about her fashion lens makeup and even life They should know they bother Amelia and some peop who enjoy her vids.,1,0,Neutral
In the beginning Amelia reminds me of Robin Williams in Mrs.Doubtfire when she dips her face in the soup and its drooping off of her face so she wont blow her cover ,1,0,Neutral
Lol at 7:137:15 the guys in the background,1,0,Neutral
Wait what is a conker??,1,0,Neutral
"I like the eyeliner she did on you  It not so thick , and it flatters you eye shape . _",2,0,Neutral
Love this,0,0,Neutral
The  fields ,0,0,Neutral
conkers are my favorites...,0,0,Neutral
The tour of Dior's home was magnificent Thank you so much for sharing that beauty with us I'll have to go back and pause it to really study the rooms. So much to see in a split second,0,0,Neutral
That ghemeh bodamjoon looked pretty good though If that's how you spell it ,0,0,Neutral
omega i love your chanel is it a recent purchase? xxx,0,0,Neutral
I love love the highlighter on you. It's making me want to buy it,0,0,Neutral
Such an honor having Charlotte Tilbury do your makeup You look fabu,0,0,Neutral
An hour late for an engagement party The Persian in you is showing,0,0,Neutral
You singing along to Taylor swift in the car is literally me driving home tonight,0,0,Neutral
I think thats the first time Amelia has ever sworn in a video and I had to do a double take on that Great video,0,0,Neutral
"You talking with that face mask on, had me howling ",0,0,Neutral
Hello Lovely video nWhere is your peony wall picture from? Thanks x,0,0,Neutral
damn it amelia i fricken love you.. i wish i lived in the UK so i could meet you. i live in Canada (shoutout to Estee) so not possible. but anyways ill just continue to lol and talk to myself as I'm watching your videos. xx <3 <3,0,0,Neutral
You're so sweet,0,0,Neutral
"Girl, that face mask is out to get you ",0,0,Neutral
That laugh in the beginning reminded me of ross from friends,0,0,Neutral
The best  Of all the trips I've seen YouTubers take this was the best ever.  I want to be you. Great vid.,0,0,Neutral
hi i was at the same tome that you were picking up jasmin I was waiting for you in front of the field and i've jell so much AMELIA but people were like we haven't seen you so unlucky have you seen me ? do you know if you will comme back? _my school is next to the domaine de manon bye sorry for my mistakes i _am french,0,0,Neutral
Love your vlogs Always inspiring me to vlog more in London too ,0,0,Neutral
Actually randomly early for once Great vid as always Amelia ,0,0,Neutral
"Pretty pink flowers speak to me too Amelia, I completely understand haha",1,0,Neutral
"Congrats Amelia, I am so happy for you 4 years ago I bought my first pillowtalk lip liner after your recommendation and I loved it Since then I have repurchased over and over again I recently bought the very victoria & pillowtalk lipstick and I fell in love with her matte formulas Same happened with her light wonder foundation, sooooo good and natural looking Every product I have tried from her makeup and skincare line in full size or in a sample version, I ended up  loving it and buying it She does her best and deserves all the praise for that I wish there were more people so passionate and dedicated to their job like her By the way, I watched the entire video you did with her and you were adorable You deserve all this success Amelia",1,0,Neutral
"Hello, Miami girl here. Had to google what a conker was, we don't have those here Lol. Super beautiful video, impeccable style as always. Such a dream life surrounded by beautiful places and people ",1,0,Neutral
Can you tell which earrings you are wearing pls xx,1,0,Neutral
Any small youtubers want to help eachother out??_わわ_,8,16,Neutral
All that wonderful Persian food made me hungry,0,0,Neutral
"currently 2:04am in Melbourne, Australia & I should be asleep but #priorities  LOVE YOU AMELIA ",6,2,Neutral
sorry for being nosey but why are you all taking a dna test? i could really feel your positive vibes haha loved it x,3,1,Neutral
